"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"MUTYH",0.258679106920352,1.67287420659036,0.167,0.06,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ACADVL",0.290083667094989,-1.67201429804691,0,0.159,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ADM",0.423094928065834,-1.67159721167646,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DLG1",0.405187339089026,-1.66861590854956,0.167,0.292,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"BORCS5",0.46055824727847,-1.66845937531519,0.167,0.273,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"INTS11",0.30971447582966,1.66813492316577,0.167,0.067,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"COA4",0.0725878503219333,1.66777628226442,0.333,0.113,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZNF131",0.197665399693376,1.66770586688086,0.5,0.272,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CDH11",0.454917342207815,-1.66753584153825,0,0.085,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNF148",0.376059899324939,-1.66712840629463,0.167,0.303,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PUM3",0.299282365856088,-1.6669106022264,0,0.154,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LSM7",0.123189223297266,1.66668505184262,0.5,0.293,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"COX19",0.198062031202673,1.66646112699114,0.333,0.166,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CCDC117",0.725358462209924,1.66644758609419,0.167,0.136,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"LINC02328",0.353380143294726,-1.66637005644418,0,0.126,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DCAF1",0.301782108972271,-1.66560765231495,0,0.152,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CFAP36",0.255875355287012,-1.6654411687957,0,0.179,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TMED7",0.652173392149644,1.66524515703081,0.167,0.122,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DGLUCY",0.52656566722726,1.66502356090793,0.167,0.1,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SLC5A3",0.321187043892074,-1.66337974272525,0,0.142,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ELP4",0.336195476572071,-1.66287595571848,0,0.135,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GNA15",0.409858624665318,1.66249477377899,0.167,0.081,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"STK25",0.307608774054791,1.66220917339345,0.167,0.067,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"VEGFB",0.311337056127973,-1.6621531855371,0,0.147,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZYG11B",0.357332218781873,1.66188498826327,0.167,0.074,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"RUBCNL",0.171716557207591,1.66057866909683,0.167,0.048,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SPOP",0.264612638447122,-1.65954563111667,0,0.174,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CFL2",0.350026023824586,1.65922658055431,0.167,0.073,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GCNT1",0.191957034871571,1.65854518581207,0.167,0.05,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"RAP1A",0.296151790900981,-1.65801985368601,0.333,0.462,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RUNX3",0.895238179264405,1.65778099933194,0.333,0.426,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"MRPS18C",0.26964686556916,-1.65768471900356,0,0.171,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PTPN6",0.346842760855938,1.65723479459898,0.167,0.072,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"H2AFV",0.203761494973937,-1.65687359509594,0.167,0.416,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KLHL6",0.350454493138118,-1.65683573043348,0,0.128,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ABI3BP",0.471943531741941,-1.65650368138426,0,0.08,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ASXL1",0.266377077778798,-1.6555577607261,0.333,0.488,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DIS3",0.273623412610957,-1.65528541890291,0,0.168,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"IRF4",0.396347945460421,-1.65517747127131,0,0.108,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DLST",0.285883502483729,-1.65382826574229,0,0.161,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CAST",0.202144258731493,-1.6535091067153,0.333,0.535,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TRIM56",0.0308297216730686,1.65307778475911,0.333,0.084,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"NDUFV3",0.577289875471406,1.65297705949663,0.167,0.108,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"UGDH",0.387320898769797,-1.65297421851451,0,0.111,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HIF1A",0.149261904001895,-1.65284069982325,0.167,0.495,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SEC22B",0.910992403521898,1.65209418353953,0.167,0.175,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GIMAP7",0.166210045309645,1.6518386794141,0.5,0.26,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZC3H12A",0.285883502761344,-1.65173577735553,0,0.161,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GPBP1",0.113926792330019,-1.65105092189846,0.333,0.615,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"USF2",0.2585770057316,-1.65025770548347,0,0.177,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CUTA",0.260596336440321,1.64919556647374,0.5,0.301,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DDX60",0.273654818120442,1.64884142065752,0.167,0.062,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SRSF10",0.182586756000912,-1.64853955399134,0.167,0.443,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ECHDC1",0.285883502622537,-1.6478247614082,0,0.161,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ARRB2",0.308119916680188,-1.64723216336929,0,0.149,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FBXO42",0.310691021613089,-1.64696613035889,0,0.147,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RAB8B",0.21949258280931,-1.64554904397941,0.167,0.415,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DNAJC1",0.158904668015737,-1.64554254176355,0.167,0.478,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MFSD11",0.305569488731367,-1.64537009944084,0,0.15,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"XPR1",0.450233157081583,-1.64510482250794,0.167,0.274,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SARNP",0.771194151646082,1.64327328623971,0.167,0.262,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CTSC",0.481895032829254,-1.64323205122296,0.167,0.287,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HIRA",0.164715543833583,1.64255621332799,0.167,0.046,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"MRNIP",0.351183543037778,-1.64212641151478,0,0.127,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CDC37",0.370757901779923,-1.64207671230531,0.167,0.307,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"B4GALT5",0.323865207006292,-1.64200156814901,0,0.141,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LRRC8D",0.324538204111685,-1.64151360939421,0,0.14,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNF91",0.290688438917695,-1.64148066205055,0,0.158,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SFT2D1",0.277075166001003,-1.6392398481878,0,0.166,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CALCOCO2",0.286479986394318,-1.637616325225,0,0.161,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LARP7",0.29680250626163,-1.6372221414346,0,0.155,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CNOT4",0.22306870717906,1.63696295979151,0.5,0.339,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DIO2",0.518973721412925,-1.63658010570517,0,0.065,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PHACTR1",0.0380860798854581,1.63642401658167,0.333,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SELENOI",0.310046294984656,-1.63607879356489,0,0.148,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SPAST",0.147573264486261,1.63569923954451,0.333,0.147,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AHR",0.351821923242326,-1.63524119519762,0.167,0.332,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC073167.1",0.365340278315857,-1.63353185800561,0,0.121,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNF107",0.54054381006103,1.63273806957279,0.167,0.103,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"VPS54",0.326565556082493,-1.63257660210873,0,0.139,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TSC22D3",0.204983495035384,-1.63158353464432,0.5,0.62,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"LTN1",0.129560424317439,1.63152145706963,0.333,0.14,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"S100A11",0.101614587133696,-1.63097369912095,0.333,0.694,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NAAA",0.0312085368806306,1.63057363393238,0.333,0.085,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ANKS1A",0.332723877209208,-1.63055452809445,0,0.136,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"UACA",0.465842497679778,-1.63038101122189,0,0.082,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ATP6V1A",0.334108154805575,-1.63023323412225,0,0.136,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PLCB1",0.425456284513332,1.62999498550769,0.333,0.244,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TET3",0.301155297267876,-1.6297553754888,0,0.153,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZRANB1",0.29068843962255,-1.62964509192363,0,0.158,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZNRD1",0.26628100777974,-1.6294449749533,0,0.173,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TXLNG",0.369863377332008,1.62882789486962,0.333,0.219,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"HGS",0.534783804547687,1.62857600626747,0.167,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZAP70",0.350454492969053,-1.62796021376248,0,0.128,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SLC45A4",0.103056025770555,1.62779958211531,0.333,0.126,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SNRPA",0.0523151609260509,1.62772038668406,0.333,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DENND4A",0.224348472177552,-1.62765267945287,0.5,0.627,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CPEB2",0.306842133133755,-1.627309025698,0,0.15,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ACSL5",0.358908273145264,1.62712234012794,0.167,0.074,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ZNF644",0.263384788672711,-1.6269723872988,0.333,0.49,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GABPB1-IT1",0.278816226035939,-1.62691524280769,0,0.165,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MAPK8IP3",0.317870134545264,-1.62644352617663,0,0.144,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ETFDH",0.589791984721755,1.6261771262325,0.167,0.11,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SNRNP70",0.439703670539669,-1.62584301510052,0.167,0.284,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RNPC3",0.308760745781797,-1.62573869007324,0,0.149,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MCTP2",0.713950142932803,1.62480148596019,0.167,0.133,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TOB2",0.306842132837084,-1.62446963561783,0,0.15,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PAM16",0.329288362667514,-1.6232816415891,0,0.138,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RPS6KA3",0.234001585906734,-1.62302152439382,0.167,0.404,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"C1R",0.453940292604538,-1.62231761669041,0,0.086,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ATG16L1",0.337594348037348,-1.62221372816505,0,0.134,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"RPA2",0.505367294103424,1.62110099152329,0.167,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GNB2",0.25857700509805,-1.62075472296218,0,0.177,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CFAP97",0.297420618689821,-1.62070762632935,0,0.155,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PEX26",0.279744561603872,1.62016762434519,0.167,0.062,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"NFIC",0.308119916978037,-1.62016184125931,0,0.149,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CD44",0.0444528763304927,-1.62005024644193,0.5,0.792,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HAVCR2",0.223308400048762,1.6197120396764,0.167,0.055,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"MEGF9",0.357816347257809,-1.61943213315128,0,0.124,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PPFIBP1",0.42220018514891,-1.61833022864202,0,0.097,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"EDRF1",0.29250994899985,-1.61800718149202,0,0.157,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ARHGAP29",0.479193818684544,-1.61788905787272,0,0.077,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TARDBP",0.284101068396347,-1.61780375939783,0,0.162,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"FTH1",0.00396881675629783,-1.61696407585387,1,0.994,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"IKZF3",0.166295628357925,1.61603417649337,0.5,0.296,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ATAD2",0.353380143465233,-1.61553292983912,0,0.126,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"TMEM30A",0.316552846864473,-1.6154207764047,0,0.144,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SF3B3",0.291294408892204,-1.61522915559835,0,0.158,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"KAT5",0.319422923730245,1.61521625944017,0.167,0.068,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"GPR137B",0.306842133727099,-1.61516233407103,0,0.15,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PRKY",0.782242731959595,-1.614871370532,0.167,0.185,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MFSD6",0.322523369291682,-1.61477244829906,0,0.141,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NDUFV2-AS1",0.319192821315348,-1.61472791835188,0,0.143,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CERS5",0.319192821469419,-1.61467119796293,0,0.143,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PSMC1",0.28887769960169,-1.61416244934003,0,0.159,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MSI2",0.293379498896891,-1.61348631198888,0.167,0.369,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"POLR2J3",0.293119526962924,-1.61312070338265,0,0.157,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"GEM",0.434008993130639,-1.61303806688769,0,0.093,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CEP120",0.328605541079933,-1.61287407140954,0,0.138,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC016074.2",0.698596345451339,-1.6125766027017,0.167,0.207,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PIKFYVE",0.125266519074565,1.61240398357112,0.333,0.137,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"APH1A",0.0706195393220058,1.61154829821196,0.333,0.107,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AC092120.3",0.363065740650408,-1.6106094962451,0,0.122,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PNPLA2",0.295569965060083,-1.61057557073285,0,0.156,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZC3H15",0.338056372544485,-1.6102655191091,0.167,0.32,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PLEKHM2",0.313934342252887,-1.61021653470585,0,0.146,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"CTSZ",0.123125900252265,1.61020146158132,0.333,0.138,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"APPL2",0.332723876888265,-1.61001936274133,0,0.136,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"DPEP2",0.288297488112012,1.6090703706987,0.167,0.063,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ITGA5",0.847880675107045,1.60893457493158,0.167,0.239,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"RBMS3",0.466852228184465,-1.60826808348327,0,0.081,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ESF1",0.32185452016926,-1.60760547578208,0,0.142,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MT-ND1",0.103752738154616,-1.60754234199049,0.5,0.72,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"MRPS30",0.404629947108328,1.60743263136347,0.167,0.08,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"AL158801.3",0.194233979687586,1.60726124869985,0.167,0.051,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"UBE2E2",0.388132060120744,-1.60645423214037,0,0.111,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"S100A12",0.467864779671044,-1.60617727170375,0,0.081,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"PTDSS1",0.0607000762399968,1.6058870700038,0.333,0.103,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"WDFY2",0.865764820268496,1.60576729525948,0.167,0.234,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"SDC2",0.357816346739683,-1.60539455719225,0,0.124,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"NMB",0.315154421434751,1.60499118985106,0.167,0.068,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"COTL1",0.246186466567466,-1.60441603435984,0.167,0.389,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SLC25A24",0.493673891025983,1.60412496241123,0.167,0.094,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PIN4",0.560957856045541,1.60394170869812,0.167,0.105,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"MRPS33",0.392024734679423,1.60391210776702,0.167,0.078,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"ST3GAL1",0.424936443793701,-1.60313113037291,0.167,0.287,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZCRB1",0.449841498802276,1.60312278555611,0.167,0.087,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"DDHD2",0.415739498788393,1.60276208371917,0.167,0.082,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"TLE3",0.298660545397764,-1.60227213378363,0,0.154,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"ZBTB8OS",0.921727569472392,1.60199400019338,0.167,0.177,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"PGGT1B",0.533886757853008,1.60187386625133,0.167,0.101,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"HIST1H4C",0.542904548044641,-1.60071752816305,0.167,0.247,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"AC079793.1",0.422449808114078,-1.60015226470015,0.167,0.297,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"HIST2H2AC",0.45996965587239,1.5993885120283,0.167,0.09,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"CHMP2B",0.267398628954145,-1.59923765492211,0,0.172,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"SPTLC2",0.324538203641933,-1.59871101786009,0,0.14,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
"EIF4B",0.294407641237269,1.59757874777829,0.5,0.38,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Window_like"
"HIST1H2AC",0.390576811696878,-1.59493917831069,0,0.11,1,"Unruptured_vs_Rupture_like","stability_group","Window_like","Rupture_like","up_in_Rupture_like"
