"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_direction","source"
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","10/142","206/18986",0.0485436893203883,6.49049637631615,6.87797116260811,3.48157988241594e-06,8.31073597814347e-05,6.57511990177624e-05,"6693/729230/924/3718/3071/7454/5588/5788/3575/10538",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0045059","positive thymic T cell selection","4/142","15/18986",0.266666666666667,35.6544600938967,11.6552764703885,3.84015424002245e-06,9.06008482907621e-05,7.16797456062941e-05,"917/915/5788/916",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0016064","immunoglobulin mediated immune response","10/142","209/18986",0.0478468899521531,6.39733135656042,6.81086146115595,3.9602640431484e-06,9.2360640730438e-05,7.30720225747285e-05,"3503/3493/3502/3538/3514/3500/50615/939/5788/10538",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0002688","regulation of leukocyte chemotaxis","8/142","126/18986",0.0634920634920635,8.4891571652135,7.32167248764655,4.80035744819047e-06,0.000110680968890664,8.7566329048929e-05,"1236/719/729230/3576/3071/3627/63940/6352",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0032743","positive regulation of interleukin-2 production","5/142","35/18986",0.142857142857143,19.1006036217304,9.30409078842028,5.90919778463166e-06,0.000133219581166863,0.000105397972182027,"729230/5142/5588/5788/916",5,"STA_vs_Unruptured","down","GO_BP"
"GO:2000406","positive regulation of T cell migration","5/142","35/18986",0.142857142857143,19.1006036217304,9.30409078842028,5.90919778463166e-06,0.000133219581166863,0.000105397972182027,"6693/729230/11151/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0070228","regulation of lymphocyte apoptotic process","6/142","61/18986",0.0983606557377049,13.1512352805357,8.25145106837422,6.23259758846472e-06,0.000137916668014696,0.000109114118296496,"939/3718/917/5588/6352/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0070098","chemokine-mediated signaling pathway","7/142","93/18986",0.0752688172043011,10.0637588974708,7.60610439013946,6.25349110761557e-06,0.000137916668014696,0.000109114118296496,"1236/1234/7852/729230/3576/3627/6352",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0071677","positive regulation of mononuclear cell migration","7/142","94/18986",0.074468085106383,9.95669763260413,7.55676291094043,6.71480295695499e-06,0.000146498227953351,0.000115903503218521,"1236/719/6693/729230/11151/3627/6352",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0071353","cellular response to interleukin-4","5/142","36/18986",0.138888888888889,18.5700312989045,9.15971800541488,6.82118166276381e-06,0.000147235931848381,0.000116487144856829,"3561/3718/11151/6932/5788",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0050864","regulation of B cell activation","8/142","133/18986",0.0601503759398496,8.04235941967595,7.07484123144963,7.16727304542633e-06,0.000153077863254421,0.000121109045919946,"7805/22806/3561/939/1880/3071/64092/5788",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0070229","negative regulation of lymphocyte apoptotic process","5/142","38/18986",0.131578947368421,17.5926612305411,8.88769375849783,8.97351619426833e-06,0.000189659003730942,0.000150050572327404,"939/3718/5588/6352/3575",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002456","T cell mediated immunity","8/142","138/18986",0.0579710144927536,7.75096958562972,6.90933075524906,9.40606816012429e-06,0.000195347613080334,0.000154551171148613,"6693/64005/729230/924/3071/7454/5788/3575",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0048872","homeostasis of number of cells","12/142","339/18986",0.0353982300884956,4.73289293281815,6.02010162286403,9.43522231733502e-06,0.000195347613080334,0.000154551171148613,"1236/729230/5142/3718/1880/11151/5293/3071/5423/3784/10320/3575",12,"STA_vs_Unruptured","down","GO_BP"
"GO:0032623","interleukin-2 production","6/142","66/18986",0.0909090909090909,12.1549295774648,7.88027112266134,9.89085091381673e-06,0.000199246883209427,0.000157636116777451,"7805/729230/5142/5588/5788/916",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0032663","regulation of interleukin-2 production","6/142","66/18986",0.0909090909090909,12.1549295774648,7.88027112266134,9.89085091381673e-06,0.000199246883209427,0.000157636116777451,"7805/729230/5142/5588/5788/916",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0030183","B cell differentiation","8/142","139/18986",0.0575539568345324,7.69520721451008,6.87722499328653,9.91815436380094e-06,0.000199246883209427,0.000157636116777451,"22806/3561/939/3718/1880/5293/3071/5788",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0070670","response to interleukin-4","5/142","39/18986",0.128205128205128,17.141567352835,8.75932627671879,1.02315090365966e-05,0.000203526782698573,0.000161022201040349,"3561/3718/11151/6932/5788",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002820","negative regulation of adaptive immune response","6/142","67/18986",0.0895522388059701,11.9735127180996,7.81082502845805,1.07973508523047e-05,0.000212697328925496,0.000168277568214252,"6693/3718/3071/64092/5788/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:1990868","response to chemokine","7/142","102/18986",0.0686274509803922,9.17578017122342,7.18695988633829,1.15272908664265e-05,0.000220882990366514,0.000174753734174955,"1236/1234/7852/729230/3576/3627/6352",7,"STA_vs_Unruptured","down","GO_BP"
"GO:1990869","cellular response to chemokine","7/142","102/18986",0.0686274509803922,9.17578017122342,7.18695988633829,1.15272908664265e-05,0.000220882990366514,0.000174753734174955,"1236/1234/7852/729230/3576/3627/6352",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0002685","regulation of leukocyte migration","10/142","236/18986",0.0423728813559322,5.66543327763189,6.26051806954657,1.15394760861757e-05,0.000220882990366514,0.000174753734174955,"1236/719/6693/729230/3576/11151/3071/3627/63940/6352",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","6/142","70/18986",0.0857142857142857,11.4603621730382,7.61104016861952,1.39276653801922e-05,0.000264104981835607,0.000208949234675781,"1236/7805/84174/26191/3932/5788",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0070232","regulation of T cell apoptotic process","5/142","42/18986",0.119047619047619,15.9171696847753,8.4011387563404,1.48469334990675e-05,0.000276370899721174,0.000218653535355654,"939/3718/5588/6352/3575",5,"STA_vs_Unruptured","down","GO_BP"
"GO:2000403","positive regulation of lymphocyte migration","5/142","42/18986",0.119047619047619,15.9171696847753,8.4011387563404,1.48469334990675e-05,0.000276370899721174,0.000218653535355654,"6693/729230/11151/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002704","negative regulation of leukocyte mediated immunity","6/142","71/18986",0.0845070422535211,11.2989486213053,7.54712978183402,1.51203872521344e-05,0.000278902415768915,0.000220656368990478,"6693/729230/3718/3071/5788/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0002709","regulation of T cell mediated immunity","7/142","108/18986",0.0648148148148148,8.66601460615545,6.93531920007901,1.6768720064533e-05,0.000306520117215653,0.000242506383104911,"6693/729230/924/3071/7454/5788/3575",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0002706","regulation of lymphocyte mediated immunity","9/142","198/18986",0.0454545454545455,6.07746478873239,6.23450768855614,1.84037796410987e-05,0.000333404186533832,0.00026377597699883,"7409/6693/729230/924/3820/3071/7454/5788/3575",9,"STA_vs_Unruptured","down","GO_BP"
"GO:0033630","positive regulation of cell adhesion mediated by integrin","4/142","22/18986",0.181818181818182,24.3098591549296,9.49618007771939,1.97582278391759e-05,0.000354773843236177,0.00028068278951787,"3071/6352/916/8631",4,"STA_vs_Unruptured","down","GO_BP"
"GO:1903706","regulation of hemopoiesis","13/142","433/18986",0.0300230946882217,4.01421461796181,5.5077468748554,2.28504441073723e-05,0.000406697816612793,0.000321762947956997,"729230/814/22806/864/3561/939/3718/3071/6932/914/5788/3575/10538",13,"STA_vs_Unruptured","down","GO_BP"
"GO:0002703","regulation of leukocyte mediated immunity","10/142","258/18986",0.0387596899224806,5.18233431597336,5.8714561678641,2.48927903511272e-05,0.000439195405412497,0.000347473732590106,"7409/6693/729230/924/3718/3820/3071/7454/5788/3575",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0002366","leukocyte activation involved in immune response","11/142","315/18986",0.0349206349206349,4.66903644086743,5.70015201381676,2.55062183410715e-05,0.000446138939776156,0.000352967177587423,"6693/729230/6775/3718/1880/11151/5293/3071/3683/5788/10538",11,"STA_vs_Unruptured","down","GO_BP"
"GO:0048247","lymphocyte chemotaxis","5/142","47/18986",0.106382978723404,14.2238537608631,7.87936773836374,2.59807864812203e-05,0.000450555690345265,0.000356461532918228,"729230/1880/5293/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0006925","inflammatory cell apoptotic process","4/142","24/18986",0.166666666666667,22.2840375586854,9.05691916339797,2.83697863249258e-05,0.000483410796661585,0.000382455171024833,"1234/6480/5293/6352",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0046641","positive regulation of alpha-beta T cell proliferation","4/142","24/18986",0.166666666666667,22.2840375586854,9.05691916339797,2.83697863249258e-05,0.000483410796661585,0.000382455171024833,"729230/5588/5788/916",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0002263","cell activation involved in immune response","11/142","319/18986",0.0344827586206897,4.6104905293832,5.64530243235752,2.86340973821605e-05,0.000483410796661585,0.000382455171024833,"6693/729230/6775/3718/1880/11151/5293/3071/3683/5788/10538",11,"STA_vs_Unruptured","down","GO_BP"
"GO:0031295","T cell costimulation","5/142","48/18986",0.104166666666667,13.9275234741784,7.78451971331861,2.88283422356096e-05,0.000483410796661585,0.000382455171024833,"1236/7409/6693/3932/916",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0031294","lymphocyte costimulation","5/142","49/18986",0.102040816326531,13.643288301236,7.69246301249592,3.1912294409014e-05,0.000530738076687618,0.000419898610644921,"1236/7409/6693/3932/916",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0090023","positive regulation of neutrophil chemotaxis","4/142","25/18986",0.16,21.392676056338,8.85679373930312,3.35779256718405e-05,0.000553899277952556,0.000438222821134418,"1236/719/3576/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:2000404","regulation of T cell migration","5/142","50/18986",0.1,13.3704225352113,7.6030586191753,3.52460815771566e-05,0.000576728221935892,0.00045628416303195,"6693/729230/11151/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0070227","lymphocyte apoptotic process","6/142","84/18986",0.0714285714285714,9.55030181086519,6.81757828561257,3.96315550119251e-05,0.000643299400953568,0.000508952601205775,"939/3718/917/5588/6352/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0032609","type II interferon production","7/142","124/18986",0.0564516129032258,7.54781917310313,6.3500416631542,4.09927775847586e-05,0.000654916108027364,0.000518143272414064,"1236/7805/26191/729230/5142/914/916",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0032649","regulation of type II interferon production","7/142","124/18986",0.0564516129032258,7.54781917310313,6.3500416631542,4.09927775847586e-05,0.000654916108027364,0.000518143272414064,"1236/7805/26191/729230/5142/914/916",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0006968","cellular defense response","5/142","52/18986",0.0961538461538462,12.8561755146262,7.43169761269623,4.27189344094873e-05,0.000671912541991083,0.000531590167070323,"6693/1234/729230/10578/3702",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0071622","regulation of granulocyte chemotaxis","5/142","52/18986",0.0961538461538462,12.8561755146262,7.43169761269623,4.27189344094873e-05,0.000671912541991083,0.000531590167070323,"1236/719/3576/3071/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0071624","positive regulation of granulocyte chemotaxis","4/142","27/18986",0.148148148148148,19.8080333854982,8.48946810378633,4.60464557329259e-05,0.000718678912939282,0.000568589837997668,"1236/719/3576/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0001915","negative regulation of T cell mediated cytotoxicity","3/142","10/18986",0.3,40.1112676056338,10.7389663384437,4.72998882730912e-05,0.000732606666458794,0.000579608916162829,"3071/5788/3575",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0051209","release of sequestered calcium ion into cytosol","7/142","129/18986",0.0542635658914729,7.2552680423627,6.1882436376613,5.27687052902478e-05,0.000811118962378128,0.000641724685547272,"1236/5330/1234/11151/3932/3627/5788",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0002285","lymphocyte activation involved in immune response","9/142","227/18986",0.039647577092511,5.30104858224235,5.65907383341533,5.37304550942838e-05,0.000819692431475953,0.000648507669321589,"6693/6775/3718/1880/11151/3071/3683/5788/10538",9,"STA_vs_Unruptured","down","GO_BP"
"GO:0051283","negative regulation of sequestering of calcium ion","7/142","130/18986",0.0538461538461538,7.19945828819068,6.15692068342444,5.54272527950315e-05,0.000839267880008351,0.00066399497653121,"1236/5330/1234/11151/3932/3627/5788",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0002697","regulation of immune effector process","12/142","410/18986",0.0292682926829268,3.91329440054964,5.17682073621788,6.09296856252525e-05,0.000905652953620204,0.000716516175596384,"7409/6693/7805/729230/924/3718/3820/3071/7454/5788/3575/10538",12,"STA_vs_Unruptured","down","GO_BP"
"GO:0051282","regulation of sequestering of calcium ion","7/142","132/18986",0.053030303030303,7.09037558685446,6.09525971436052,6.10737797158867e-05,0.000905652953620204,0.000716516175596384,"1236/5330/1234/11151/3932/3627/5788",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","5/142","56/18986",0.0892857142857143,11.9378772635815,7.11565162656715,6.12986822746919e-05,0.000905652953620204,0.000716516175596384,"3503/3493/3502/3500/5788",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0001773","myeloid dendritic cell activation","4/142","29/18986",0.137931034482759,18.4419621175328,8.15966742485736,6.1596898767663e-05,0.000905652953620204,0.000716516175596384,"10077/814/914/10538",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0033632","regulation of cell-cell adhesion mediated by integrin","3/142","11/18986",0.272727272727273,36.4647887323944,10.2132920904403,6.4680996326351e-05,0.000930764124440894,0.000736383123536284,"6352/916/8631",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0046643","regulation of gamma-delta T cell activation","3/142","11/18986",0.272727272727273,36.4647887323944,10.2132920904403,6.4680996326351e-05,0.000930764124440894,0.000736383123536284,"3071/6932/5788",3,"STA_vs_Unruptured","down","GO_BP"
"GO:2000109","regulation of macrophage apoptotic process","3/142","11/18986",0.272727272727273,36.4647887323944,10.2132920904403,6.4680996326351e-05,0.000930764124440894,0.000736383123536284,"1234/6480/6352",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0002438","acute inflammatory response to antigenic stimulus","4/142","30/18986",0.133333333333333,17.8272300469484,8.00687105487159,7.06620900178834e-05,0.00100967169469215,0.000798811618067251,"1236/3500/6693/923",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0002286","T cell activation involved in immune response","7/142","136/18986",0.0514705882352941,6.88183512841756,5.97571049199099,7.3781602254104e-05,0.00103960327064984,0.000822492276589975,"6693/6775/3718/1880/3071/3683/10538",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0051208","sequestering of calcium ion","7/142","136/18986",0.0514705882352941,6.88183512841756,5.97571049199099,7.3781602254104e-05,0.00103960327064984,0.000822492276589975,"1236/5330/1234/11151/3932/3627/5788",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0019730","antimicrobial humoral response","8/142","185/18986",0.0432432432432432,5.78180433955082,5.67348768419426,7.71140045561921e-05,0.00107906424306561,0.000853712210150221,"3503/3493/3502/3500/3576/10578/3627/6352",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0038093","Fc receptor signaling pathway","5/142","59/18986",0.0847457627118644,11.3308665552638,6.89897850242851,7.89092307025909e-05,0.00109662211709286,0.000867603293593735,"7409/64005/919/3932/5588",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0035771","interleukin-4-mediated signaling pathway","3/142","12/18986",0.25,33.4260563380282,9.7536739332635,8.57689545415653e-05,0.00118384495758392,0.000936610495351859,"3561/3718/5788",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0031589","cell-substrate adhesion","11/142","361/18986",0.0304709141274238,4.07408996917795,5.11899799215492,8.73022254332564e-05,0.00119686632029782,0.000946912473582617,"1236/146183/64005/342184/6480/11151/3683/9806/5613/916/8631",11,"STA_vs_Unruptured","down","GO_BP"
"GO:0002710","negative regulation of T cell mediated immunity","4/142","32/18986",0.125,16.7130281690141,7.72231237429175,9.1651040147494e-05,0.00124805342590111,0.000987409651889286,"6693/3071/5788/3575",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0070231","T cell apoptotic process","5/142","61/18986",0.0819672131147541,10.9593627337797,6.76303210107461,9.26523747155593e-05,0.00125327778865247,0.000991542957482301,"939/3718/5588/6352/3575",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0006874","intracellular calcium ion homeostasis","10/142","304/18986",0.0328947368421053,4.39816530763529,5.18480628478454,9.86429278667999e-05,0.00132547351418369,0.00104866131053935,"1236/5330/1234/5579/729230/11151/3932/3627/5788/6352",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/142","62/18986",0.0806451612903226,10.7825988187188,6.69740471914069,0.000100178179590128,0.00132850670842072,0.00105106105177121,"6693/3718/3071/5788/3575",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","5/142","62/18986",0.0806451612903226,10.7825988187188,6.69740471914069,0.000100178179590128,0.00132850670842072,0.00105106105177121,"864/3561/3718/3071/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002274","myeloid leukocyte activation","9/142","247/18986",0.0364372469635627,4.87181387922678,5.31682870287052,0.000102643614546741,0.00135236294750219,0.00106993514821449,"10077/729230/3576/814/5293/914/5788/6352/10538",9,"STA_vs_Unruptured","down","GO_BP"
"GO:0033032","regulation of myeloid cell apoptotic process","4/142","33/18986",0.121212121212121,16.2065727699531,7.58948415064234,0.000103689471284555,0.00135732862733137,0.00107386379428826,"1234/6480/5293/6352",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0042492","gamma-delta T cell differentiation","3/142","13/18986",0.230769230769231,30.8548212351029,9.34719005010968,0.000110889120641506,0.001442269396036,0.00114106551267407,"3071/6932/5788",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0002695","negative regulation of leukocyte activation","8/142","196/18986",0.0408163265306122,5.45731532049439,5.4450381748241,0.000115277318446069,0.00148979413456735,0.00117866517351831,"6693/7805/10077/26191/864/3718/64092/5788",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0090022","regulation of neutrophil chemotaxis","4/142","34/18986",0.117647058823529,15.7299088649544,7.46233806037817,0.000116835326295802,0.00150037263958344,0.0011870344610333,"1236/719/3576/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0071675","regulation of mononuclear cell migration","7/142","147/18986",0.0476190476190476,6.36686787391013,5.67039839637804,0.000120225130992584,0.00153419365272926,0.00121379228575763,"1236/719/6693/729230/11151/3627/6352",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0038094","Fc-gamma receptor signaling pathway","4/142","35/18986",0.114285714285714,15.2804828973843,7.34046842615986,0.000131148375135953,0.00164259292068425,0.00129955342483644,"7409/64005/919/3932",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0045577","regulation of B cell differentiation","4/142","35/18986",0.114285714285714,15.2804828973843,7.34046842615986,0.000131148375135953,0.00164259292068425,0.00129955342483644,"22806/3561/939/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:1902624","positive regulation of neutrophil migration","4/142","35/18986",0.114285714285714,15.2804828973843,7.34046842615986,0.000131148375135953,0.00164259292068425,0.00129955342483644,"1236/719/3576/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0006816","calcium ion transport","12/142","445/18986",0.0269662921348315,3.60550720050641,4.82801522978271,0.000132072572486394,0.00164401993604229,0.00130068242196804,"1236/5330/1234/7852/5579/5142/11151/3932/2035/3627/5788/6352",12,"STA_vs_Unruptured","down","GO_BP"
"GO:0071888","macrophage apoptotic process","3/142","14/18986",0.214285714285714,28.6509054325956,8.98420683862822,0.000140359093321543,0.00173651585578908,0.0013738614718572,"1234/6480/6352",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0050777","negative regulation of immune response","8/142","207/18986",0.0386473429951691,5.16731305708648,5.23320796444729,0.000167881725510507,0.00206443649127769,0.00163329908391403,"79651/6693/729230/3718/3071/64092/5788/3575",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0010819","regulation of T cell chemotaxis","3/142","15/18986",0.2,26.7408450704225,8.65737527187877,0.000174488828091923,0.00211998701915276,0.00167724842634845,"729230/3627/6352",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0043374","CD8-positive, alpha-beta T cell differentiation","3/142","15/18986",0.2,26.7408450704225,8.65737527187877,0.000174488828091923,0.00211998701915276,0.00167724842634845,"864/3071/944",3,"STA_vs_Unruptured","down","GO_BP"
"GO:2000401","regulation of lymphocyte migration","5/142","70/18986",0.0714285714285714,9.55030181086519,6.22126552214909,0.000178610343698863,0.00215714516288687,0.00170664645451608,"6693/729230/11151/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0055074","calcium ion homeostasis","10/142","329/18986",0.0303951367781155,4.06395821738944,4.86656812173897,0.000187804546553485,0.00225476582814805,0.00178387999684873,"1236/5330/1234/5579/729230/11151/3932/3627/5788/6352",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0050918","positive chemotaxis","5/142","72/18986",0.0694444444444444,9.28501564945227,6.11407573606574,0.000204025924447934,0.00243510941591093,0.00192656058689225,"3576/1901/11151/3627/6352",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0033028","myeloid cell apoptotic process","4/142","40/18986",0.1,13.3704225352113,6.79858745191824,0.00022237294290163,0.002638565503786,0.00208752685703284,"1234/6480/5293/6352",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0050866","negative regulation of cell activation","8/142","219/18986",0.0365296803652968,4.88417261560229,5.01864039147037,0.000246355457822447,0.0028993050569314,0.00229381349994573,"6693/7805/10077/26191/864/3718/64092/5788",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0045123","cellular extravasation","5/142","75/18986",0.0666666666666667,8.91361502347418,5.96089166202044,0.000247205408994151,0.0028993050569314,0.00229381349994573,"6693/729230/5293/120425/3683",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0042742","defense response to bacterium","10/142","342/18986",0.0292397660818713,3.90948027345359,4.71326488799613,0.000256255072396479,0.00298816978099112,0.00236411969391791,"3503/3493/3502/3500/6693/51316/10578/115362/3575/944",10,"STA_vs_Unruptured","down","GO_BP"
"GO:0045579","positive regulation of B cell differentiation","3/142","17/18986",0.176470588235294,23.5948632974316,8.09049112271058,0.000257929875202836,0.00299051266735174,0.00236597329133429,"3561/939/3071",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0006958","complement activation, classical pathway","4/142","42/18986",0.0952380952380952,12.7337357478203,6.60827383684443,0.000269216417108168,0.00310363699041178,0.0024554727038873,"3503/3493/3502/3500",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0032729","positive regulation of type II interferon production","5/142","77/18986",0.0649350649350649,8.68209255533199,5.8634542668129,0.000279628797470304,0.00320546231676411,0.00253603280488976,"26191/729230/5142/914/916",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0051250","negative regulation of lymphocyte activation","7/142","169/18986",0.0414201183431953,5.53804483706976,5.14398706103266,0.00028392271856415,0.00323639997734079,0.0025605094370806,"6693/7805/10077/26191/864/3718/64092",7,"STA_vs_Unruptured","down","GO_BP"
"GO:0051651","maintenance of location in cell","8/142","224/18986",0.0357142857142857,4.7751509054326,4.93380164017529,0.000286889443108192,0.00325194793333252,0.00257281035424871,"1236/5330/1234/11151/3932/3627/5788/5552",8,"STA_vs_Unruptured","down","GO_BP"
"GO:0046640","regulation of alpha-beta T cell proliferation","4/142","43/18986",0.0930232558139535,12.4376023583361,6.51790110975324,0.000295115544949215,0.00332660800389976,0.00263187839793891,"729230/5588/5788/916",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0033631","cell-cell adhesion mediated by integrin","3/142","18/18986",0.166666666666667,22.2840375586854,7.84228143722175,0.000307823905539954,0.00345068897425728,0.00273004626896441,"6352/916/8631",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0045582","positive regulation of T cell differentiation","6/142","122/18986",0.0491803278688525,6.57561764026784,5.36313748174464,0.000312491168232802,0.0034837614304635,0.00275621186555826,"864/3561/939/3071/5788/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:0042267","natural killer cell mediated cytotoxicity","5/142","79/18986",0.0632911392405063,8.4622927438046,5.76949021314262,0.000315181702815276,0.00349455560115954,0.00276475177908137,"7409/11151/3820/914/10870",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0046637","regulation of alpha-beta T cell differentiation","5/142","80/18986",0.0625,8.35651408450704,5.72374349094984,0.000334192187155919,0.00368519536814869,0.0029155782918351,"864/3561/3718/3071/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0042093","T-helper cell differentiation","5/142","81/18986",0.0617283950617284,8.25334724395757,5.67878678393076,0.000354058215795643,0.00388315740459114,0.00307219788954968,"6693/6775/3718/1880/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002524","hypersensitivity","3/142","19/18986",0.157894736842105,21.1111934766494,7.61339298510105,0.000363543355896863,0.00396574983395018,0.00313754169633682,"1236/3500/6693",3,"STA_vs_Unruptured","down","GO_BP"
"GO:0046633","alpha-beta T cell proliferation","4/142","46/18986",0.0869565217391304,11.6264543784446,6.26383394061499,0.000383517621601826,0.00416126873919842,0.00329222838695629,"729230/5588/5788/916",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","5/142","83/18986",0.0602409638554217,8.05447140675378,5.59114920141922,0.000396457253643878,0.00427878599810334,0.00338520331358854,"6693/6775/3718/1880/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002698","negative regulation of immune effector process","6/142","128/18986",0.046875,6.26738556338028,5.19057180558857,0.000404242960113411,0.00433972997920694,0.00343341973919773,"6693/729230/3718/3071/5788/3575",6,"STA_vs_Unruptured","down","GO_BP"
"GO:1902622","regulation of neutrophil migration","4/142","47/18986",0.0851063829787234,11.3790830086904,6.18432518170387,0.000416776862078163,0.00440536015979878,0.00348534369728056,"1236/719/3576/3071",4,"STA_vs_Unruptured","down","GO_BP"
"GO:0002228","natural killer cell mediated immunity","5/142","84/18986",0.0595238095238095,7.95858484238766,5.54842366614126,0.000419041158620584,0.00440536015979878,0.00348534369728056,"7409/11151/3820/914/10870",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002287","alpha-beta T cell activation involved in immune response","5/142","84/18986",0.0595238095238095,7.95858484238766,5.54842366614126,0.000419041158620584,0.00440536015979878,0.00348534369728056,"6693/6775/3718/1880/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0002293","alpha-beta T cell differentiation involved in immune response","5/142","84/18986",0.0595238095238095,7.95858484238766,5.54842366614126,0.000419041158620584,0.00440536015979878,0.00348534369728056,"6693/6775/3718/1880/10538",5,"STA_vs_Unruptured","down","GO_BP"
"GO:0033033","negative regulation of myeloid cell apoptotic process","3/142","20/18986",0.15,20.0556338028169,7.40139271188275,0.000425361654598561,0.00442594254964349,0.00350162765593957,"1234/6480/6352",3,"STA_vs_Unruptured","down","GO_BP"
