"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"CCN5",0,13.3156928536058,0.812,0.001,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ADH1B",0,12.7282498352329,0.827,0.001,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"XIST",0,-12.3332879365698,0,0.531,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"VIT",0,11.775335389486,0.766,0,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RPS4Y1",0,11.6060119014739,0.735,0,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CFD",0,11.3749976952504,0.943,0.036,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CXCL14",0,11.2163217385323,0.805,0.008,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IGHG4",0,-10.6343455810978,0,0.24,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ABCA6",0,9.17509188408701,0.773,0.006,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NOVA1",0,8.5622754227688,0.736,0.008,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CCL20",0,-8.46655733833735,0.003,0.541,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"OLR1",0,-8.34579130339514,0.001,0.352,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"GSN",0,8.11908040437997,0.963,0.11,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GAS6",0,7.95919762304161,0.796,0.022,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CXCL8",0,-7.9282657811002,0.021,0.972,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MFAP5",0,7.75326282748556,0.795,0.019,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MFAP4",0,7.65320566657049,0.851,0.021,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PODN",0,7.53367391378798,0.774,0.013,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ABCA8",0,7.48974230812082,0.893,0.009,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GPX3",0,7.47906291930107,0.711,0.011,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NFIB",0,7.43056125595449,0.81,0.018,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"HSPA6",0,-7.38313661399443,0.011,0.302,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"EREG",0,-7.30646659429043,0.002,0.354,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IGLC2",0,-7.29646888183477,0.004,0.512,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LAMA2",0,7.27174468039881,0.873,0.034,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PDGFRL",0,7.24426094346145,0.782,0.017,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PLA2G2A",0,7.24337032594524,0.761,0.027,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SPARCL1",0,7.06033794932241,0.862,0.038,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PRELP",0,7.00316307484518,0.804,0.016,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FAAH2",0,-6.97983011901809,0.012,0.499,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CCR7",0,-6.95291745306347,0.005,0.502,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NEGR1",0,6.86192458429146,0.774,0.016,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BICDL1",0,-6.81291632024885,0.011,0.722,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"DCN",0,6.67958352417695,0.962,0.202,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"HBB",0,-6.61490771373929,0.031,0.79,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SELL",0,-6.53658559007428,0.006,0.364,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PLAC9",0,6.5319882307717,0.905,0.047,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"TNXB",0,6.53061086442357,0.734,0.026,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EPHX1",0,6.52690209573817,0.844,0.024,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EFEMP1",0,6.44336350002455,0.869,0.045,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"C3",0,6.31396121351732,0.855,0.04,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IL1B",0,-6.30897010711005,0.009,0.524,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BTBD11",0,-6.21526282684468,0.012,0.473,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CYBRD1",0,6.21480416477885,0.825,0.04,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EBF1",0,6.18436503440354,0.778,0.033,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SERPINF1",0,6.16166640534109,0.911,0.062,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FBLN5",0,6.15855789070906,0.795,0.035,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FBLN2",0,6.13161884949425,0.863,0.036,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FGF7",0,6.10897093453152,0.802,0.028,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PDE3B",0,-6.10192401230404,0.026,0.759,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MXRA8",0,6.05995627498463,0.805,0.023,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SERPING1",0,6.03749005914486,0.919,0.064,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"BCL2A1",0,-5.93783776935446,0.012,0.684,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SELENOP",0,5.93482163969605,0.797,0.033,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FBLN1",0,5.90544904753407,0.937,0.089,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ANK3",0,-5.85510932031391,0.025,0.63,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RNASE4",0,5.81913175639108,0.815,0.042,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"P2RY8",0,-5.81342470595428,0.008,0.444,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RBMS3",0,5.76806312143297,0.875,0.049,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"APOD",0,5.64420007461917,0.962,0.154,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NELL2",0,-5.63471506072076,0.012,0.303,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SOD3",0,5.62192229210213,0.877,0.052,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MGST1",0,5.61305246831886,0.879,0.079,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CFH",0,5.57660707404415,0.915,0.075,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"NETO2",0,-5.55191001750298,0.006,0.209,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IGFBP7",0,5.5055961242527,0.951,0.329,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC114760.2",0,-5.40685641110745,0.006,0.21,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IGFBP5",0,5.4025678801754,0.851,0.093,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LHFPL6",0,5.3828686188588,0.79,0.047,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CXCR4",0,-5.36616552597773,0.035,0.839,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ITGAX",0,-5.33488639623518,0.003,0.193,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LTBP4",0,5.29118882223618,0.876,0.082,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CD7",0,-5.27300223337844,0.011,0.505,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"C15orf48",0,-5.23855414217598,0.015,0.46,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AQP9",0,-5.21576169934565,0.005,0.217,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SPP1",0,-5.16575524790187,0.006,0.321,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NNMT",0,5.16118367271551,0.866,0.087,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"P2RY10",0,-5.12658553531934,0.006,0.263,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"C1R",0,5.1010405622694,0.916,0.079,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FCMR",0,-5.09284578375638,0.005,0.254,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"HBA2",0,-5.07732426865095,0.014,0.339,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IGFBP6",0,5.0703392195023,0.937,0.167,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"LUM",0,5.01881023156514,0.755,0.068,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IL21R",0,-5.0083594062958,0.003,0.232,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CAMK4",0,-5.00264681007784,0.028,0.675,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"S1PR1",0,-4.97074116371922,0.011,0.282,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ZC3H12D",0,-4.96801824532902,0.005,0.313,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SATB1-AS1",0,-4.94980161594057,0.005,0.22,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TIMP3",0,4.92887030557733,0.924,0.126,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MIR99AHG",0,4.927271959261,0.751,0.038,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AC016074.2",0,-4.92463910995771,0.007,0.274,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FBN1",0,4.92076593588866,0.758,0.069,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"ICOS",0,-4.92039730273015,0.012,0.404,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ESR2",0,-4.90701156093563,0.011,0.26,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TMEM156",0,-4.88651559750765,0.006,0.214,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TNFRSF25",0,-4.8820545348498,0.005,0.251,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"S100A13",0,4.8333355455778,0.852,0.064,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PLAC8",0,-4.80770094214255,0.008,0.259,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SLC16A10",0,-4.75027186296307,0.008,0.3,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ABI3BP",0,4.73923884290434,0.862,0.093,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CST3",0,4.73599153341724,0.941,0.344,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"GPR132",0,-4.73203524969043,0.011,0.367,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PMP22",0,4.70574472173109,0.859,0.077,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IFI30",0,-4.67946279320943,0.044,0.637,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AP000787.1",0,-4.67470830396459,0.025,0.337,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PLPP3",0,4.60383727032824,0.792,0.075,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"C1S",0,4.60207250031628,0.908,0.143,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CALD1",0,4.60170685403352,0.916,0.141,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MPP7",0,-4.57867374098559,0.027,0.5,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"EPHA4",0,-4.54403994477549,0.033,0.393,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"GIMAP7",0,-4.51676834821269,0.019,0.39,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"C11orf96",0,4.498965255573,0.834,0.199,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FSTL1",0,4.45331669271207,0.849,0.1,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"MMP2",0,4.44413134622097,0.829,0.074,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"SRGN",0,-4.43539606926184,0.099,0.941,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CD6",0,-4.4324725689652,0.016,0.492,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CEBPD",0,4.42727996035163,0.895,0.28,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"AP001011.1",0,-4.39814261179695,0.032,0.366,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LRP1",0,4.36906457127351,0.893,0.115,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PRRX1",0,4.36216027462497,0.83,0.058,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CXCL3",0,-4.33996733410805,0.037,0.489,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PDE4B",0,-4.32728712254852,0.044,0.565,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"NUPR1",0,4.30753594466324,0.857,0.073,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"OCIAD2",0,-4.29126084403065,0.018,0.426,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"AC006369.1",0,-4.28965857428279,0.007,0.256,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BIRC3",0,-4.26914123906027,0.06,0.64,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LYZ",0,-4.24956208769234,0.038,0.497,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LAPTM5",0,-4.2394185977317,0.038,0.691,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LINC01619",0,-4.21103883666956,0.121,0.752,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TNIK",0,-4.1782227473861,0.052,0.604,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"EPB41",0,-4.16773085995797,0.054,0.574,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"COL6A3",0,4.15227503366955,0.847,0.12,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"FABP5",0,-4.14630865517943,0.044,0.515,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"GPR183",0,-4.10992146742675,0.024,0.559,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CLU",0,4.10659363273105,0.887,0.161,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EVI2B",0,-4.10445200310865,0.025,0.493,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PRKCB",0,-4.10135453181289,0.018,0.434,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"USP3-AS1",0,-4.09536337839867,0.039,0.356,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"BACH2",0,-4.08503748760694,0.176,0.726,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PMAIP1",0,-4.06294946515777,0.014,0.268,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"ALOX5AP",0,-4.0561126983614,0.04,0.643,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PPP1R16B",0,-4.05501042787158,0.021,0.493,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"COL6A1",0,4.04157870700408,0.873,0.13,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"CNOT6L",0,-4.03165167976125,0.184,0.807,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SPOCK2",0,-4.02297307823584,0.023,0.541,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TCF7",0,-4.00269682137064,0.039,0.473,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MGAT4A",0,-4.00153112201104,0.038,0.512,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SAMSN1",0,-4.00095820908641,0.042,0.725,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CLEC2D",0,-3.99927019066152,0.053,0.587,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LRRC8C",0,-3.99594663375312,0.047,0.461,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"GLCCI1",0,-3.98043269274922,0.06,0.436,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"STAT4",0,-3.97350287599698,0.037,0.569,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PPP1R13B",0,-3.93332520999551,0.046,0.392,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"KLRB1",0,-3.92844666858927,0.013,0.314,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PIK3CD",0,-3.90558727006934,0.016,0.292,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FAM107B",0,-3.90003758487296,0.122,0.764,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"COL6A2",0,3.88978020605917,0.886,0.146,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"PTPRJ",0,-3.87473132054997,0.033,0.47,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CREM",0,-3.87004513250343,0.228,0.814,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IKZF3",0,-3.86525203479951,0.017,0.402,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CDC42SE2",0,-3.85674897205113,0.142,0.829,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CCL3",0,-3.85622570556252,0.026,0.451,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"EVI2A",0,-3.85450194044415,0.019,0.323,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PRKCQ-AS1",0,-3.84711964682053,0.013,0.268,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"G0S2",0,-3.84355869758402,0.128,0.802,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CYTIP",0,-3.83481971469785,0.029,0.585,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CCDC80",0,3.83260202929341,0.846,0.119,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"IL7R",0,-3.81917660714492,0.046,0.838,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MPZL3",0,-3.80151667447355,0.015,0.297,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"PCED1B-AS1",0,-3.79750804954746,0.022,0.476,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"FAM49B",0,-3.77510702732084,0.085,0.678,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TIMP2",0,3.75157577596111,0.835,0.146,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"RNF125",0,-3.71007553577579,0.033,0.413,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RUNX3",0,-3.67851787286488,0.023,0.56,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TGFB1",0,-3.6775678486966,0.205,0.813,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"CD247",0,-3.65256792576038,0.036,0.582,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"IQGAP2",0,-3.65085788604844,0.05,0.647,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TNFAIP8",0,-3.63855811715793,0.06,0.582,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"SORL1",0,-3.63783248133707,0.022,0.421,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"RCAN3",0,-3.60208588040809,0.031,0.392,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"LINC00861",0,-3.5874349064934,0.012,0.249,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"MGP",0,3.57458671069253,0.966,0.697,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_STA"
"EMB",0,-3.51701413880977,0.023,0.429,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"INPP5D",0,-3.50989114893798,0.018,0.322,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
"TRBC1",0,-3.50282088336549,0.016,0.341,0,"STA_vs_Ruptured_recurrent","stage","STA","Ruptured_recurrent","up_in_Ruptured_recurrent"
