"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"PLA2G2A",0,16.57734177833,0.761,0,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CXCL14",0,13.0528588681603,0.805,0.001,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CILP",0,12.3335323041366,0.502,0,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ADH1B",0,12.2791029024403,0.827,0.001,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"VIT",0,11.6775033536622,0.766,0.001,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CFD",0,10.3994478680707,0.943,0.025,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ABCA9",0,9.93153354666863,0.591,0.001,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GPC3",0,9.84988034846172,0.512,0.002,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CCN5",0,9.56942206341698,0.812,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"HBB",0,-9.47293938183868,0.031,0.664,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SLPI",0,9.22571082057748,0.608,0.002,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"HBA2",0,-9.20879012345203,0.014,0.605,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"HBA1",0,-8.77147813379452,0.007,0.401,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"APOD",0,8.59469227400279,0.962,0.036,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"C3",0,8.54568556313126,0.855,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"AOX1",0,8.49836274537498,0.502,0.003,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"IGF1",0,8.43916620910836,0.68,0.003,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GALNT15",0,8.19015499842405,0.644,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"RAMP2",0,7.91736675524101,0.565,0.002,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"NOVA1",0,7.88804056579838,0.736,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PODN",0,7.73315249451662,0.774,0.004,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SCARA5",0,7.56380392539301,0.617,0.001,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"MGST1",0,7.51486073827006,0.879,0.014,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CNTN4",0,7.51363933251162,0.539,0.007,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SERPINF1",0,7.4640218574564,0.911,0.02,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SFRP1",0,7.45150223267433,0.538,0.003,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GAS1",0,7.32998274607688,0.573,0.004,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PDGFRL",0,7.28953861859877,0.782,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"POSTN",0,-7.24509435296776,0.011,0.32,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CD34",0,7.22496147433277,0.565,0.003,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PI16",0,7.19460529643094,0.6,0.004,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"FBLN1",0,6.99458955444328,0.937,0.038,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ABCA8",0,6.91075804032829,0.893,0.017,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"BICDL1",0,-6.8856717161609,0.011,0.499,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"MFAP4",0,6.69260574740539,0.851,0.015,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SRPX",0,6.68868295024508,0.627,0.009,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ABCA10",0,6.5249299459003,0.647,0.012,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"NEGR1",0,6.50311149006209,0.774,0.014,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"AC008569.1",0,-6.48652186563076,0.01,0.274,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"AC010609.1",0,-6.41125428708718,0.003,0.185,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PLTP",0,6.33395298440669,0.708,0.019,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"MSX1",0,6.29986746559816,0.637,0.01,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PDE3B",0,-6.27092080770319,0.026,0.547,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"EPHX1",0,6.26150280536792,0.844,0.023,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"DCLK1",0,6.08882720281526,0.675,0.007,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"BTBD11",0,-6.05753626080768,0.012,0.249,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"P2RY8",0,-6.04418388368417,0.008,0.308,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"MFAP5",0,5.99467391396872,0.795,0.022,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"FAAH2",0,-5.97721355532041,0.012,0.212,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CLU",0,5.95587260604997,0.887,0.041,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"NFIB",0,5.84839067908549,0.81,0.021,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"IGFBP6",0,5.83343928967864,0.937,0.077,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CCR7",0,-5.83264911492709,0.005,0.191,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CHRDL1",0,5.8062433360121,0.554,0.005,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ANK3",0,-5.77794365336157,0.025,0.425,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"TNXB",0,5.76105262152696,0.734,0.019,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ICOS",0,-5.75048604839984,0.012,0.347,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"GPX3",0,5.74260827365418,0.711,0.017,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CXCL8",0,-5.73261448091487,0.021,0.368,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SVEP1",0,5.68621238295152,0.537,0.01,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"AP001011.1",0,-5.60363791040658,0.032,0.349,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"GSN",0,5.59496003951609,0.963,0.176,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"BNC2",0,5.57990909790291,0.566,0.006,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"NAV3",0,5.51328867055849,0.521,0.012,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ABCA6",0,5.46371720901631,0.773,0.018,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"EFEMP1",0,5.45527340229244,0.869,0.023,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"FBLN5",0,5.42986324419438,0.795,0.024,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"EGFR",0,5.42942144696219,0.582,0.011,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"OLFML3",0,5.36914303236868,0.586,0.016,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"LAMA2",0,5.30302807014804,0.873,0.045,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CAMK4",0,-5.20435639367044,0.028,0.524,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SLIT2",0,5.075157243438,0.583,0.019,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ANK2",0,5.00836093460512,0.649,0.019,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"RNASE4",0,4.93441862489651,0.815,0.034,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"DCN",0,4.84310473413897,0.962,0.242,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"TWIST2",0,4.83361196366935,0.515,0.01,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PDE4B",0,-4.82054068333042,0.044,0.491,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ACKR3",0,4.81828823648801,0.6,0.025,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PPP1R16B",0,-4.81662757011604,0.021,0.434,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"AKR1C1",0,4.77967556513294,0.663,0.017,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"OAF",0,4.77396935553595,0.527,0.015,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CD7",0,-4.73172696620211,0.011,0.264,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RARRES2",0,4.72636987588013,0.535,0.02,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"LPAR1",0,4.65687661275417,0.552,0.014,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CKB",0,4.65064348058652,0.54,0.025,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PHLDA3",0,4.64602056193645,0.6,0.022,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SAMSN1",0,-4.57919497586298,0.042,0.559,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"METTL7A",0,4.57165147848927,0.51,0.013,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"FLRT2",0,4.56592920070908,0.557,0.02,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"STAT4",0,-4.55961335465379,0.037,0.535,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"OGN",0,4.54163691908826,0.667,0.025,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GPR132",0,-4.497479834876,0.011,0.211,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RGS1",0,-4.48875409244385,0.023,0.362,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"DUSP2",0,-4.48628986868438,0.027,0.41,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CYGB",0,4.44696107679663,0.511,0.017,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CD6",0,-4.43887393000488,0.016,0.313,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"MPZL3",0,-4.43881753418481,0.015,0.247,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"TMEM98",0,4.41454374715566,0.52,0.018,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SERPING1",0,4.40792567637428,0.919,0.093,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SPOCK2",0,-4.40630585564724,0.023,0.404,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PLPP3",0,4.39321744999826,0.792,0.044,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ARHGAP6",0,4.34335268055695,0.525,0.014,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GAS6",0,4.33710256242597,0.796,0.051,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CYBRD1",0,4.33149446395249,0.825,0.043,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"LEPR",0,4.32063075412802,0.581,0.035,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"MPP7",0,-4.30577950251803,0.027,0.304,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SERPINA3",0,4.29229127180709,0.57,0.022,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"LTBP4",0,4.28577937210933,0.876,0.079,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CNOT6L",0,-4.23326048676937,0.184,0.642,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"C1R",0,4.21115703448818,0.916,0.089,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PRKCB",0,-4.20026484228681,0.018,0.301,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"EVI2A",0,-4.19547101502992,0.019,0.253,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PXDC1",0,4.17564933619881,0.541,0.021,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SSPN",0,4.16328152940819,0.57,0.026,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PTPRJ",0,-4.15691296149209,0.033,0.314,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RHOH",0,-4.14266938122176,0.034,0.479,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CD247",0,-4.13555324911109,0.036,0.456,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PTPN22",0,-4.13534597876359,0.019,0.283,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ALDH2",0,4.12546991939741,0.567,0.025,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"TNFAIP3",0,-4.11875650637719,0.171,0.731,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"TNIK",0,-4.11806716392322,0.052,0.385,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"INPP5D",0,-4.10108125909167,0.018,0.312,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PTPRC",0,-4.09858960549272,0.069,0.749,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CLEC2D",0,-4.09276888701629,0.053,0.4,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"TAGAP",0,-4.05339128231602,0.022,0.365,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CD69",0,-4.04948145075599,0.045,0.607,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SPOCK1",0,4.03764343082322,0.523,0.02,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SYTL3",0,-4.02678925542515,0.043,0.494,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"IL7R",0,-4.02196468165978,0.046,0.645,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CYTIP",0,-4.00315271158479,0.029,0.401,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"GPR183",0,-3.99991129995691,0.024,0.333,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RNF125",0,-3.99398446975928,0.033,0.307,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CXCR4",0,-3.98434549303908,0.035,0.463,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"EMB",0,-3.97229482182609,0.023,0.332,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"OCIAD2",0,-3.9569631229131,0.018,0.242,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"FAM107B",0,-3.93512897448285,0.122,0.559,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"FGF7",0,3.93147658110121,0.802,0.046,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SOD3",0,3.91740495333236,0.877,0.092,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CDC42SE2",0,-3.9163519366766,0.142,0.616,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"C1S",0,3.91295403684564,0.908,0.112,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SORL1",0,-3.90861225575654,0.022,0.269,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ARAP2",0,-3.90185735316347,0.032,0.328,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"MMP2",0,3.89612243760389,0.829,0.074,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"EPB41",0,-3.85230130334442,0.054,0.369,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SLC7A5",0,-3.83348253355059,0.051,0.368,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"EZR",0,-3.82958858100724,0.088,0.557,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PCED1B-AS1",0,-3.82805678483808,0.022,0.307,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CTSK",0,3.82479025418612,0.69,0.039,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"FBXL7",0,3.81930575688778,0.577,0.045,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"IKZF3",0,-3.81472557372582,0.017,0.241,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ITK",0,-3.8087743709675,0.029,0.359,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RUNX3",0,-3.77378597450626,0.023,0.357,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"FBLN2",0,3.77188707066183,0.863,0.076,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"GPRIN3",0,-3.74871891583464,0.022,0.29,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CTSF",0,3.7203208803903,0.652,0.041,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SRGN",0,-3.71533109376562,0.099,0.718,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ABI3BP",0,3.71027026109649,0.862,0.073,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"ADGRE5",0,-3.70408706222384,0.178,0.534,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"NPDC1",0,3.68955397990249,0.555,0.026,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"IQGAP2",0,-3.67139378709697,0.05,0.44,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"GNG2",0,-3.66819183314777,0.128,0.465,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PID1",0,3.6616712945536,0.745,0.053,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"BCL11B",0,-3.66040829919439,0.036,0.461,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CCDC88C",0,-3.65551144717961,0.019,0.256,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"RBMS3",0,3.64357455201901,0.875,0.099,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SEMA4D",0,-3.63589817955406,0.038,0.304,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CDKN1C",0,3.63430305766517,0.611,0.033,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CD96",0,-3.62950023974917,0.036,0.384,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"TNFAIP8",0,-3.61914490103951,0.06,0.383,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PBX4",0,-3.61912410175867,0.023,0.29,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PRKCQ",0,-3.6134708282116,0.021,0.285,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"DOCK10",0,-3.61235819446692,0.049,0.406,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CD3D",0,-3.6064119329312,0.032,0.37,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CD2",0,-3.59806654904032,0.037,0.439,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"CARD11",0,-3.58718074795295,0.016,0.236,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"LHFPL6",0,3.57617871914108,0.79,0.07,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SLA",0,-3.56727459180654,0.024,0.281,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"NUPR1",0,3.55772096217568,0.857,0.082,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"SELENOP",0,3.51899181151888,0.797,0.064,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"RIPOR2",0,-3.50892352176536,0.051,0.337,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"SFRP2",0,3.50027323442603,0.594,0.037,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"CST3",0,3.49369453050063,0.941,0.285,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"LCP1",0,-3.47928034421421,0.044,0.417,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PREX1",0,-3.47518129432189,0.033,0.294,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"LINC01619",0,-3.46268410757508,0.121,0.461,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"STK17A",0,-3.45585012001074,0.166,0.504,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"ITM2A",0,3.44523500466308,0.865,0.149,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
"PPP2R5C",0,-3.44521334738696,0.243,0.625,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_Ruptured_de_novo"
"PTGIS",0,3.44030517770897,0.567,0.038,0,"STA_vs_Ruptured_de_novo","stage","STA","Ruptured_de_novo","up_in_STA"
