"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_direction","source"
"GO:0002062","chondrocyte differentiation","47/4110","116/18986",0.405172413793103,1.87167967111335,4.94974800262582,3.31177922738621e-06,0.000156587569551812,0.000129794939381851,"4781/94/116039/2202/6660/4856/2737/652/6423/25987/6474/130497/389125/91461/4882/4488/1893/6591/7483/23213/7480/8817/7704/2260/658/6662/8840/7482/23516/4054/1490/4208/64764/871/399979/7048/150356/80856/2132/1281/657/5916/9321/1836/7046/57560/57045",47,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0035966","response to topologically incorrect protein","60/4110","160/18986",0.375,1.73229927007299,4.88936762187312,3.34393709268051e-06,0.000156587569551812,0.000129794939381851,"3316/22824/857/1191/26353/387923/153090/7466/90993/101928527/11153/51643/92305/26270/55829/51528/54431/10273/65992/23753/64764/26608/51360/3338/23376/871/54788/7494/55741/10956/23471/7009/10488/80279/27248/9616/23190/7057/1649/51768/3309/5071/23197/595/8720/51009/7353/10987/7415/7873/467/3315/5611/9709/10959/118424/5610/4780/4287/5295",60,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0016236","macroautophagy","118/4110","372/18986",0.317204301075269,1.46531407791121,4.76410071581305,3.35831215107919e-06,0.000156587569551812,0.000129794939381851,"440738/1634/1513/26471/51375/2048/26353/23232/120892/9638/2017/11200/51715/93343/84557/84313/340371/6714/1947/2548/51368/5595/23557/23111/11152/8100/23001/3920/55062/60592/10273/65992/51510/11337/291/65018/11345/535/27429/25934/84938/27243/823/6720/10392/10241/9538/51160/706/79594/10254/23376/826/90423/8396/139341/6048/11267/112574/23770/11331/8992/7345/5566/79876/80700/57192/23647/1201/80279/51028/55737/5119/90410/93974/4734/5828/1509/55254/51569/29978/27183/5071/51100/10524/529/79643/10490/25978/9706/9637/55014/23341/5899/55763/60673/9342/83460/9179/81876/4077/207/7415/550/664/2631/58533/55968/29110/27131/6009/11140/533/54832/7251/665/7416/9550",118,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0030178","negative regulation of Wnt signaling pathway","66/4110","181/18986",0.364640883977901,1.6844456990765,4.86322926953825,3.42230771622567e-06,0.00015728169421884,0.000130370297115151,"6422/2719/7481/147495/27303/152573/4038/2737/6423/25987/3489/4776/4035/857/6591/8321/144165/147906/3090/51339/1601/153090/9096/80114/3487/84445/25776/7162/6662/7474/8323/4163/388630/83999/1958/9580/30851/6424/115908/7089/2487/6934/2735/27122/351/25937/9686/80199/7088/6788/2887/64897/1500/9978/1649/5071/54949/27031/10459/1454/26524/51741/10856/166/57560/27130",66,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0032970","regulation of actin filament-based process","124/4110","395/18986",0.313924050632911,1.45016107671933,4.75223862828877,3.42354520066616e-06,0.00015728169421884,0.000130370297115151,"4653/6422/2934/287/348110/5159/10810/10395/5156/395/25802/84952/2006/22998/11170/23500/1902/4035/3728/2042/25959/5587/857/5345/1946/10391/55160/8829/9353/6387/683/55243/10435/55616/11135/148170/51474/9912/10979/171024/7111/2017/10787/7168/6050/29767/9639/130271/11034/7082/123016/3690/8195/23580/6717/390/90102/11078/5217/59/51019/85458/26084/23075/9270/1073/5063/10178/5154/64223/10174/23191/1490/23433/122786/54961/6711/2059/55604/6281/822/775/9037/55845/29108/389/7043/8558/8936/3265/11344/10456/5962/10163/585/5756/51126/57175/23647/274/5987/71/9788/10630/5879/25/118/29098/5071/387/9475/375/93663/10092/120/23189/27236/5829/7046/2241/2314/136319/5295/7341",124,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0045880","positive regulation of smoothened signaling pathway","21/4110","37/18986",0.567567567567568,2.62185835470507,5.1904350787545,3.4839515651593e-06,0.00015888853561398,0.000131702202847359,"6422/2719/27152/6474/5396/2121/6608/83871/374654/79659/64927/3340/79770/2622/2735/9231/1495/92344/80210/26160/5082",21,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0006399","tRNA metabolic process","72/4110","203/18986",0.354679802955665,1.63843083671928,4.80687160711283,4.01580767366031e-06,0.000181817147427751,0.000150707656402813,"283/54913/57570/55520/4234/56986/115708/80746/81890/138716/90353/5441/142940/10056/83480/5434/11157/144233/112970/80745/81605/661/112858/55699/3028/93587/51367/10248/25940/348180/51504/23016/51010/116461/10775/83707/5435/54522/10556/6741/80755/127253/1653/54859/11340/126789/23587/79897/55687/79074/285381/84520/339487/24140/25917/9330/51637/158234/51493/92675/8270/26995/2193/55798/55644/207/79042/51002/60487/339175/123263/112495",72,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0072594","establishment of protein localization to organelle","141/4110","462/18986",0.305194805194805,1.40983663538408,4.68756719125051,4.18163852716949e-06,0.000185785776719418,0.000153997240625975,"284/347/2737/652/3728/5587/1191/6608/144165/22885/120892/8692/54741/90865/7545/51715/93343/84313/950/84572/51024/10628/4580/10651/617/11142/1408/3920/8266/9697/5824/58477/79035/131118/26517/3998/26521/65018/27429/158866/26060/29103/10073/9789/6720/9049/55764/51160/706/140823/10254/6747/29928/10456/7494/10134/29090/11267/26519/23471/58480/3916/56947/11331/6727/51079/25813/6788/10469/64089/6726/1026/754/4000/51028/28972/90580/55929/23787/10952/84455/59286/93974/60559/10245/4734/5828/1649/968/401505/92609/84268/51569/84233/9409/29927/5191/100188893/26515/27183/6730/3309/5071/51100/4836/57506/158234/11231/8720/26520/7095/6734/79902/5867/3843/9179/8031/207/10452/26953/51501/4121/908/51025/9709/118424/83943/112869/130617/10856/3842/6728/7332/23480/54832/5295/7251/665/5901/868/7341",141,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0048736","appendage development","68/4110","189/18986",0.35978835978836,1.66202963477903,4.8078088065868,4.19266877679865e-06,0.000185785776719418,0.000153997240625975,"4223/2719/2019/116039/4487/2255/27152/4038/2737/652/6423/6474/5087/130497/91461/4882/4488/5396/1291/144165/4774/140467/7704/10979/2260/79659/4669/6662/7474/8323/8434/7291/83999/27173/444/4041/29985/55212/1382/5727/64093/10512/27077/7289/5564/23322/51776/5125/5362/775/2648/55764/9215/80856/1281/84314/51098/657/5916/26160/51324/2697/54206/6881/1889/57728/3899/57560",68,"STA_vs_Ruptured_recurrent","up","GO_BP"
"GO:0060173","limb development","68/4110","189/18986",0.35978835978836,1.66202963477903,4.8078088065868,4.19266877679865e-06,0.000185785776719418,0.000153997240625975,"4223/2719/2019/116039/4487/2255/27152/4038/2737/652/6423/6474/5087/130497/91461/4882/4488/5396/1291/144165/4774/140467/7704/10979/2260/79659/4669/6662/7474/8323/8434/7291/83999/27173/444/4041/29985/55212/1382/5727/64093/10512/27077/7289/5564/23322/51776/5125/5362/775/2648/55764/9215/80856/1281/84314/51098/657/5916/26160/51324/2697/54206/6881/1889/57728/3899/57560",68,"STA_vs_Ruptured_recurrent","up","GO_BP"
