"seurat_cluster","n_cells","Contractile","AMPK_SIRT1","Inflammatory","ECM_Remodeling","AMPK_SIRT1_existing","Inflammation_existing","ECM_existing","pseudotime"
"0",8579,0.330556364442862,0.470827200931474,0.83812092252177,1.66815624261055,-0.0412675093875672,-0.0332813003604654,0.15179939487274,14.5317325378205
"5",3092,0.127742508347673,0.373816557548296,1.16001366554547,0.341661367804714,0.0197919226070153,0.48422746229058,-0.177750242408186,41.6025516473537
