"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","vsmc_state","vsmc_state_fraction","significant","DA_FDR"
0.920569749981068,10.9950774792936,0.388716396318186,0.53301299233764,0.599880725996403,78,NA,"inflammatory VSMC",1,FALSE,0.599880725996403
-8.38898083834381,11.8349397936605,7.0621145752232,0.00790665487021836,0.0202122372476989,79,NA,"ECM-remodeling VSMC",0.80327868852459,TRUE,0.0202122372476989
-7.00243415960327,12.4861831395835,5.13442028289221,0.0235129598960094,0.0402524616201409,80,NA,"contractile VSMC",1,TRUE,0.0402524616201409
-6.68852524907057,11.5757012898257,5.67133551269456,0.017294175733655,0.0354625625483519,81,NA,"contractile VSMC",0.87037037037037,TRUE,0.0354625625483519
-8.10756371004159,11.5775551598782,7.51537359849902,0.00614661043787565,0.0202122372476989,82,NA,"contractile VSMC",0.758620689655172,TRUE,0.0202122372476989
-6.58439652690724,11.4877470628067,5.96691318009163,0.0146228441888224,0.0315083455615965,83,NA,"ECM-remodeling VSMC",0.803921568627451,TRUE,0.0315083455615965
-8.45086336543513,11.9062230555635,6.93453577501367,0.00848957712498729,0.0202122372476989,84,NA,"synthetic VSMC",0.958762886597938,TRUE,0.0202122372476989
-8.23291583908287,11.7096159702349,7.22972754928264,0.00720248007171295,0.0202122372476989,85,NA,"synthetic VSMC",0.957446808510638,TRUE,0.0202122372476989
-8.50297907573885,11.9389459082565,6.90454501998014,0.00863288337224497,0.0202122372476989,86,NA,"ECM-remodeling VSMC",0.966666666666667,TRUE,0.0202122372476989
0.849547103670107,11.1109717909357,0.259317170478132,0.610619762844486,0.667887735913136,87,NA,"inflammatory VSMC",1,FALSE,0.667887735913136
-7.67446451873779,11.1790417347268,9.77959625495271,0.0017781745148105,0.0202122372476989,88,NA,"metabolic-stress VSMC",1,TRUE,0.0202122372476989
1.88024020207289,11.130392881218,1.09856284987563,0.294649587493041,0.351994961755451,89,NA,"inflammatory VSMC",1,FALSE,0.351994961755451
-5.06268959378364,11.4437198570298,4.34682805027425,0.0371457533432675,0.057761646448781,90,NA,"contractile VSMC",0.510204081632653,TRUE,0.057761646448781
1.5714282325371,11.105874379262,0.836180684874812,0.36055046124764,0.421018248240361,91,NA,"inflammatory VSMC",1,FALSE,0.421018248240361
-7.61413557791034,11.1301451922657,10.4853691203711,0.00121377033667566,0.0202122372476989,92,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-6.77458713053722,12.2626741898877,4.87158698444499,0.0273630276430322,0.0459167352355199,93,NA,"contractile VSMC",0.952380952380952,TRUE,0.0459167352355199
-7.97028427713786,11.4609388178099,8.01126315877023,0.00467359083229783,0.0202122372476989,94,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
